entry_id,age,pay_schedule,home_owner,income,months_employed,years_employed,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed
3818042,50,bi-weekly,1,6770,5,0,9,6,3,1,700,62550,0.58837479,0.8463480879999999,0.46275,0.6500144179999999,0.515216,0.515216,6,0
5537375,46,bi-weekly,1,2130,0,3,3,1,4,1,600,49500,0.6753941179999999,0.8968733170000001,0.6244492189999999,0.877154477,0.378453,0.678453,19,1
2602061,43,bi-weekly,0,9254,0,3,4,6,2,1,700,43550,0.750553782,0.887794038,0.7213398440000001,0.706779752,0.531746,0.731746,6,0
1161631,34,bi-weekly,1,3575,0,5,3,8,2,1,700,52300,0.73707395,0.8710158920000001,0.558624219,0.605548525,0.755583,0.755583,3,0
6454318,44,bi-weekly,1,5010,5,1,1,2,1,1,1100,69650,0.612390756,0.898029269,0.706153125,0.774139172,0.709766,0.809766,6,0
3406696,56,bi-weekly,1,3110,0,1,3,7,3,0,500,32100,0.7304411759999999,0.7576876459999999,0.443888281,0.477894976,0.418995,0.418995,5,0
2785989,48,bi-weekly,1,5125,0,5,4,6,3,1,600,76850,0.6829773109999999,0.902361286,0.588432031,0.751053119,0.7484149999999999,0.7484149999999999,7,0
5577521,41,bi-weekly,0,1510,0,1,5,2,2,1,700,48950,0.7113487390000001,0.899016879,0.524786719,0.740604499,0.487549,0.587549,4,1
7882138,39,weekly,1,2110,0,3,5,1,1,1,400,50150,0.6750151259999999,0.8507586640000001,0.496888281,0.629473992,0.599316,0.6993159999999999,13,1
6626049,26,monthly,0,5250,0,6,2,2,6,1,1100,68150,0.746240336,0.867649039,0.628089844,0.7664261370000001,0.517601,0.6176010000000001,4,0
5610425,64,bi-weekly,0,2570,0,2,2,2,10,1,450,33550,0.620428571,0.8642485190000001,0.5416140629999999,0.622112639,0.777195,0.777195,3,1
1638073,43,bi-weekly,0,5270,0,6,6,2,7,1,400,51650,0.639509244,0.866414527,0.4698,0.664560856,0.564858,0.664858,2,0
6666896,39,bi-weekly,1,6075,0,6,4,2,7,0,700,37800,0.722647899,0.858592207,0.529875781,0.531238475,0.707032,0.5070319999999999,11,0
8487964,54,bi-weekly,1,2530,0,6,9,7,3,1,900,32100,0.6675151260000001,0.876559975,0.515203906,0.6782841359999999,0.773892,0.773892,10,0
4233456,38,semi-monthly,0,3610,0,3,2,1,5,0,2700,68850,0.678732773,0.975354642,0.405278906,0.633442603,0.56617,0.76617,5,1
3279469,33,bi-weekly,0,2627,0,1,2,4,2,0,400,43050,0.570747899,0.8957959240000001,0.391770312,0.491281978,0.402648,0.502648,27,1
8875034,60,bi-weekly,1,2739,0,1,4,2,2,1,700,78650,0.822464706,0.909072544,0.605367969,0.833570783,0.930464,0.730464,3,1
3429341,52,bi-weekly,1,5050,6,1,3,6,3,1,600,44850,0.820368067,0.877828156,0.5525625,0.6813654140000001,0.5722119999999999,0.8722120000000001,4,0
1934953,59,weekly,0,5175,0,2,3,6,3,1,700,64200,0.608826891,0.900172832,0.803228125,0.7846314320000001,0.6479560000000001,0.447956,5,0
3009444,37,weekly,0,4085,0,4,3,2,2,0,1700,68700,0.675633613,0.793611959,0.718992187,0.618348534,0.504286,0.404286,5,1
9067129,61,bi-weekly,1,2200,9,5,11,10,6,0,1050,76800,0.709734454,0.937230652,0.572408594,0.719238349,0.839366,0.639366,4,1
5992651,44,weekly,1,2550,0,4,2,3,2,1,600,46850,0.63692605,0.857548483,0.6983828129999999,0.81694506,0.355058,0.655058,9,1
8859149,40,semi-monthly,1,7120,0,9,9,2,2,1,1200,65500,0.571471429,0.905896481,0.469007813,0.557127712,0.464574,0.664574,7,0
8204109,32,semi-monthly,0,5195,0,3,2,3,2,1,1200,57650,0.638513445,0.859692045,0.5323125,0.578382624,0.5188510000000001,0.418851,6,0
8335953,28,bi-weekly,0,2545,4,1,1,1,4,0,700,77250,0.820978992,0.8810491109999999,0.553827344,0.7592333509999999,0.52562,0.52562,6,1
7600991,56,semi-monthly,1,3000,0,5,10,2,4,0,700,69100,0.648596639,0.975343419,0.47568125,0.561343612,0.525226,0.725226,4,1
6844843,54,weekly,0,3580,0,4,5,6,3,1,600,49050,0.778452941,0.913550458,0.69168125,0.8103786270000001,0.713662,0.813662,3,0
4851854,38,bi-weekly,0,2215,6,12,4,2,8,0,700,63950,0.73049916,0.891306788,0.600473438,0.65197562,0.506324,0.606324,3,0
4485118,55,weekly,0,1750,0,2,5,6,3,1,1200,35000,0.593448739,0.92481819,0.66351875,0.795611425,0.587947,0.387947,13,0
3090427,52,bi-weekly,0,4115,0,3,4,2,5,1,2400,58050,0.667994118,0.8496251570000001,0.6172140629999999,0.792169054,0.6130369999999999,0.813037,22,1
3368293,30,bi-weekly,0,1680,0,1,0,2,4,1,700,34950,0.588323529,0.828413988,0.489546875,0.6591589929999999,0.489814,0.5898140000000001,8,0
5081640,52,weekly,0,6045,0,4,2,7,4,1,3200,71150,0.6694689079999999,0.903494793,0.8261421879999999,0.824825806,0.541514,0.841514,5,0
5586698,24,weekly,0,4110,0,2,10,6,4,1,800,51650,0.769863025,0.8677275990000001,0.518271875,0.653937678,0.739452,0.639452,5,1
4640270,36,bi-weekly,1,2715,0,10,10,1,4,1,500,57350,0.689106723,0.865471808,0.6353117189999999,0.6757530559999999,0.674941,0.774941,8,1
2232899,55,monthly,1,3200,0,4,2,2,3,0,1000,47550,0.773172269,0.857559706,0.645389062,0.906330353,0.587813,0.687813,13,0
9294427,43,semi-monthly,0,6436,1,3,2,3,2,1,1200,79100,0.7599689079999999,0.885616807,0.464185156,0.709570101,0.50141,0.50141,5,1
7802356,29,bi-weekly,0,2835,0,2,3,2,3,0,600,63600,0.791794118,0.878804543,0.705467187,0.91459273,0.6611,0.7611,5,1
4165580,41,bi-weekly,0,2125,7,3,4,4,11,0,900,59450,0.7244159659999999,0.960720057,0.7495039059999999,0.94809232,0.847968,0.647968,6,0
2667259,50,weekly,0,3525,6,0,5,2,3,1,1100,67650,0.7325731090000001,0.883260011,0.640589062,0.76752311,0.80913,0.80913,3,0
7444314,38,bi-weekly,0,3550,0,2,5,2,7,1,600,79400,0.799792437,0.88116134,0.703751563,0.730626498,0.674203,0.8742030000000001,7,0
8972076,65,weekly,0,3570,0,11,10,6,2,1,1200,70050,0.617001681,0.853014455,0.575090625,0.776869624,0.467884,0.467884,5,0
7586022,51,semi-monthly,1,2535,0,6,4,2,3,0,600,38600,0.7757277309999999,0.855292692,0.6651804689999999,0.851837686,0.7487689999999999,0.6487689999999999,5,0
2464036,31,weekly,1,3255,6,1,2,9,1,1,800,72550,0.765706723,0.8598267190000001,0.6153484379999999,0.686641493,0.723807,0.623807,11,0
6176610,71,weekly,1,4221,0,3,4,5,3,1,1600,80700,0.55594958,0.862026396,0.577521094,0.870865282,0.554074,0.554074,8,1
8643503,49,bi-weekly,1,3580,0,6,4,1,7,1,900,55200,0.649992437,0.899072993,0.573664063,0.756365136,0.7037909999999999,0.603791,9,0
3304606,55,bi-weekly,0,1930,0,6,7,2,2,1,900,65200,0.667360504,0.861914168,0.6520390629999999,0.791229525,0.8446610000000001,0.544661,4,1
5425555,47,weekly,0,2650,0,3,2,2,3,0,1900,54100,0.767981513,0.906996319,0.671855469,0.871653357,0.665959,0.665959,5,0
7118808,39,bi-weekly,0,1565,0,6,2,2,7,1,800,62350,0.640695798,0.7800884359999999,0.63285,0.7174482809999999,0.696357,0.396357,10,0
3164820,66,monthly,0,2545,1,6,10,6,3,1,900,92000,0.841312605,0.960686389,0.719669531,0.8532341440000001,0.550628,0.750628,4,0
3445666,34,bi-weekly,1,4010,3,6,4,10,4,1,700,77000,0.7031714290000001,0.85753726,0.478228906,0.625454897,0.526087,0.526087,6,0
6149339,23,bi-weekly,0,3695,0,6,4,1,6,1,1150,80650,0.570015966,0.87326046,0.528066406,0.645326187,0.483445,0.483445,8,1
2906773,50,bi-weekly,0,6700,0,5,10,6,4,1,2900,91500,0.5282941179999999,0.936085922,0.5615625,0.690963496,0.660085,0.660085,6,0
1989588,30,monthly,0,5240,6,3,1,4,1,0,1700,63000,0.613958824,0.903573352,0.427861719,0.635227536,0.505804,0.505804,6,0
1280303,41,bi-weekly,1,2580,0,2,2,5,3,1,700,37050,0.7133151259999999,0.755420632,0.456185156,0.6017690179999999,0.728475,0.628475,6,0
5383999,50,bi-weekly,1,3475,0,2,9,6,4,1,3900,74050,0.6027420170000001,0.972010235,0.487694531,0.7548736979999999,0.7261489999999999,0.826149,3,0
7160027,28,monthly,0,2791,0,6,5,1,6,1,400,51900,0.7817487390000001,0.929262435,0.694733594,0.881182129,0.7551140000000001,0.555114,7,1
1994351,49,semi-monthly,0,4555,0,2,0,2,3,0,2600,59300,0.816565546,0.935064644,0.6949867190000001,0.844693673,0.577495,0.677495,7,0
1809357,41,weekly,0,3135,0,6,5,2,3,0,2400,36150,0.621883193,0.830523882,0.564653906,0.68719768,0.662249,0.562249,10,1
8593480,44,bi-weekly,1,3630,0,4,6,6,4,1,700,44100,0.495957143,0.860915335,0.377660156,0.722042388,0.35467,0.35467,6,0
7741900,37,monthly,1,3110,0,2,3,1,5,0,800,58950,0.613657983,0.960865954,0.709244531,0.8254607159999999,0.3667760000000001,0.666776,5,1
7636562,49,monthly,0,4570,0,4,2,2,5,0,800,91300,0.6982890759999999,0.87666098,0.389082813,0.5992174020000001,0.54438,0.54438,5,0
5466116,47,weekly,0,2662,5,1,1,2,3,0,900,59350,0.7674647059999999,0.84402496,0.594073438,0.565077768,0.753841,0.753841,16,0
7695135,28,weekly,0,5215,0,1,3,6,3,0,500,58850,0.634783193,0.8518248340000001,0.697058594,0.805453374,0.6821149999999999,0.6821149999999999,9,1
1820658,51,semi-monthly,1,3190,2,2,3,7,3,1,500,72450,0.8383529409999999,0.921586012,0.6130195310000001,0.820404545,0.725144,0.5251439999999999,4,1
1401509,35,bi-weekly,1,2730,0,4,10,6,3,1,500,36150,0.684957983,0.939486443,0.691621875,0.683974361,0.764748,0.864748,5,1
4960007,49,bi-weekly,0,3620,0,9,3,2,2,0,2400,51600,0.6551705879999999,0.8552478000000001,0.759089063,0.77058813,0.739132,0.439132,7,0
5142285,49,bi-weekly,0,5510,0,4,2,4,2,1,900,60550,0.7388042020000001,0.910262166,0.705092188,0.787507348,0.6272770000000001,0.7272770000000001,6,1
6826174,59,weekly,0,3750,10,5,1,9,7,1,900,55750,0.622679832,0.8306361109999999,0.725957813,0.7948618559999999,0.634578,0.33457800000000004,4,1
6424285,23,bi-weekly,0,1835,0,1,4,6,5,1,1200,57800,0.6949722690000001,0.835091578,0.47884375,0.651742021,0.60455,0.40455,4,0
2759514,54,bi-weekly,0,3695,0,5,9,2,4,0,1300,80400,0.7341764709999999,0.887794038,0.538300781,0.854341384,0.817878,0.717878,5,1
3860500,30,weekly,0,2120,9,0,0,3,2,1,900,76050,0.723506723,0.8979507090000001,0.6843179690000001,0.782533322,0.4909270000000001,0.790927,5,1
3828739,34,weekly,0,2590,0,1,3,3,7,1,700,49100,0.650752101,0.7296080979999999,0.723742969,0.5405182470000001,0.432435,0.432435,4,1
8512862,48,bi-weekly,0,2064,0,2,2,6,3,1,1200,47100,0.633052941,0.938375382,0.653990625,0.846683968,0.812491,0.712491,2,0
3564304,33,monthly,1,3190,2,1,9,3,1,0,900,76700,0.8019714290000001,0.973020291,0.345828125,0.755985217,0.734173,0.634173,6,1
5548047,40,bi-weekly,1,3735,0,4,3,4,2,1,600,43550,0.5159924370000001,0.84963638,0.272617969,0.678575065,0.309041,0.309041,18,1
6890557,35,bi-weekly,0,1570,0,7,0,1,7,1,600,46150,0.701988235,0.938229485,0.8475601559999999,0.951486774,0.6971229999999999,0.7971229999999999,9,0
5922166,56,weekly,1,2300,4,8,9,7,7,1,800,67800,0.6502563029999999,0.867548034,0.6930125,0.814640733,0.6056699999999999,0.70567,7,1
8748659,50,semi-monthly,1,4445,7,3,5,2,7,1,600,47300,0.577152101,0.90696265,0.412900781,0.5688863679999999,0.7727109999999999,0.7727109999999999,8,1
2520047,58,bi-weekly,0,1700,0,6,2,1,4,1,900,63200,0.7384352940000001,0.7586977020000001,0.535567969,0.600617282,0.6097100000000001,0.50971,5,0
2343832,51,semi-monthly,1,3130,1,3,1,1,2,1,700,38100,0.7303773109999999,0.859692045,0.547615625,0.560136257,0.7653770000000001,0.665377,4,0
8775758,31,bi-weekly,1,3220,2,3,2,5,3,1,600,47850,0.6859478990000001,0.919296552,0.617227344,0.876897775,0.557034,0.857034,5,1
5266388,69,semi-monthly,0,2730,3,3,2,5,4,1,900,70700,0.495746218,0.8856841440000001,0.551032031,0.5770178260000001,0.476692,0.776692,7,0
6381248,27,semi-monthly,1,2065,0,3,3,5,3,1,500,62800,0.7180109240000001,0.9001616090000001,0.6824445309999999,0.727024115,0.8191729999999999,0.719173,4,1
3937294,49,bi-weekly,0,2140,0,4,2,5,2,1,700,61800,0.68749916,0.937140869,0.585508594,0.794296256,0.694669,0.694669,4,1
2585566,56,bi-weekly,0,2427,0,3,8,2,10,0,700,68100,0.652789076,0.8753815770000001,0.729042187,0.777018511,0.6147050000000001,0.714705,9,0
8590015,60,weekly,0,2005,0,8,6,2,7,1,550,42950,0.53570084,0.918241605,0.7932375,0.891138738,0.797235,0.497235,8,1
9177335,33,bi-weekly,1,1530,0,6,0,2,2,1,400,67350,0.659494958,0.959766116,0.752578906,0.81914585,0.619567,0.819567,6,1
1851728,24,semi-monthly,1,2510,0,3,7,2,3,0,500,71850,0.7842663870000001,0.89467364,0.262667188,0.606734487,0.659655,0.559655,8,0
9488683,34,weekly,1,3295,1,4,3,4,3,1,1300,42950,0.706634454,0.814800682,0.320000781,0.552342789,0.465628,0.365628,3,0
8658361,48,monthly,1,5065,0,5,10,9,2,1,700,71650,0.412010924,0.857503591,0.463423438,0.804581443,0.47319,0.7731899999999999,10,0
1300921,56,bi-weekly,1,5115,0,3,4,3,7,1,1100,83150,0.8091016809999999,0.8731594540000001,0.452689063,0.666314129,0.598005,0.598005,3,0
5484480,35,bi-weekly,0,2665,0,6,10,6,3,1,700,45950,0.71157395,0.923796911,0.596569531,0.673192883,0.752464,0.5524640000000001,5,1
6916714,27,bi-weekly,1,3250,0,2,1,1,3,0,700,60150,0.617351261,0.89566125,0.504110156,0.69766427,0.468046,0.568046,5,1
2391215,44,bi-weekly,1,3845,0,5,4,2,4,0,500,48750,0.726954622,0.789044263,0.536257031,0.589328391,0.450822,0.350822,13,1
2617352,36,monthly,1,3020,0,4,4,5,2,1,400,85200,0.8333218490000001,0.973076405,0.514811719,0.5455307779999999,0.5069600000000001,0.60696,3,1
4499124,50,weekly,0,1865,0,2,3,3,2,1,900,28550,0.7253605040000001,0.6801939309999999,0.774450781,0.590780468,0.7714770000000001,0.7714770000000001,8,0
3152023,57,weekly,0,5050,0,1,0,2,3,1,900,78350,0.79897563,0.885571916,0.630764063,0.831427322,0.80604,0.80604,7,0
9307412,34,weekly,1,6035,5,1,2,3,2,1,900,57000,0.835511765,0.963054408,0.813678125,0.8325020470000001,0.570758,0.570758,2,1
1513936,39,bi-weekly,1,4165,1,3,2,0,1,1,1050,70050,0.721233613,0.938240707,0.659053125,0.8167551,0.6564989999999999,0.556499,4,0
7662706,48,bi-weekly,0,5190,0,5,4,1,4,1,1100,50400,0.762189076,0.956219698,0.570361719,0.708433768,0.81594,0.81594,2,1
3679671,39,semi-monthly,1,3065,0,2,4,6,2,1,400,62850,0.7446773109999999,0.8418701740000001,0.419505469,0.6795548109999999,0.692809,0.692809,6,0
6797058,49,bi-weekly,0,3635,0,5,2,7,2,1,700,44850,0.69224958,0.892395403,0.674628125,0.6377226779999999,0.356035,0.456035,4,1
1915051,32,weekly,0,1895,0,2,1,2,2,1,800,36250,0.7226285709999999,0.88108278,0.645328906,0.707074104,0.4628140000000001,0.4628140000000001,4,0
1377272,62,monthly,1,2735,0,2,8,1,3,0,800,66300,0.7517109240000001,0.858625875,0.572934375,0.6381299779999999,0.6372359999999999,0.5372359999999999,4,1
5685909,41,bi-weekly,1,4250,0,1,4,6,4,1,800,54200,0.526347059,0.849591489,0.544675781,0.524232226,0.468142,0.368142,5,1
8260075,45,bi-weekly,1,3045,5,1,7,5,2,1,600,52650,0.674663866,0.823835069,0.381075781,0.516360892,0.809913,0.609913,6,1
5940240,25,weekly,0,1640,6,2,1,5,3,1,600,73450,0.678264706,0.8441371879999999,0.7245585940000001,0.73771917,0.6186229999999999,0.518623,4,0
6989346,29,weekly,1,2560,5,1,3,1,4,1,1450,78400,0.8302714290000001,0.882328515,0.600419531,0.873250042,0.6690649999999999,0.869065,4,1
5072743,47,bi-weekly,0,1956,0,4,3,1,5,1,800,69150,0.74122437,0.865303466,0.692253125,0.7679218529999999,0.727155,0.727155,7,1
1116370,32,bi-weekly,0,2617,6,1,1,2,3,0,700,35900,0.764229412,0.867604148,0.55396875,0.6166970860000001,0.5838869999999999,0.383887,21,0
4815606,40,bi-weekly,0,5015,0,5,5,3,8,1,8300,72250,0.675617647,0.882294846,0.617921875,0.830199432,0.652217,0.552217,5,0
2231758,36,bi-weekly,0,2570,1,1,0,7,13,1,500,34150,0.446447059,0.872082061,0.6856695309999999,0.5959632779999999,0.465042,0.765042,12,1
8468514,52,weekly,1,6570,0,6,10,4,1,1,700,54250,0.6834689079999999,0.8957061409999999,0.541946875,0.872308802,0.43297,0.63297,6,0
2549738,27,bi-weekly,0,3060,0,5,0,3,1,1,400,33250,0.633694958,0.85761582,0.495349219,0.644420885,0.637396,0.437396,12,0
4401660,59,bi-weekly,0,2085,0,2,0,6,2,0,600,55900,0.727008403,0.808212875,0.734586719,0.831160352,0.540751,0.840751,8,0
6038157,38,weekly,1,2640,0,3,8,1,0,1,400,88450,0.565106723,0.754242234,0.66903125,0.553480834,0.505313,0.405313,3,1
2551250,38,semi-monthly,0,3075,0,6,1,6,3,1,1200,69150,0.7877470590000001,0.915817472,0.442424219,0.56592574,0.356239,0.356239,3,1
2290837,62,monthly,0,3085,0,2,2,6,4,1,800,71150,0.712946218,0.925895583,0.522427344,0.760697408,0.569701,0.669701,9,0
9220292,46,bi-weekly,0,2670,0,4,4,3,3,1,400,88750,0.6714571429999999,0.819312264,0.457083594,0.715252625,0.7821859999999999,0.7821859999999999,4,0
4710962,30,bi-weekly,1,3155,6,0,10,5,2,1,600,69400,0.70922605,0.770077662,0.434396875,0.453670023,0.390617,0.490617,4,0
4514459,21,weekly,0,1820,5,1,5,5,2,1,800,64300,0.623589076,0.814912911,0.6513203129999999,0.7287397390000001,0.57304,0.67304,6,1
7478282,37,monthly,0,3225,0,3,5,2,5,1,800,61650,0.679804202,0.89558269,0.448955469,0.7163958029999999,0.478183,0.678183,4,0
6557031,47,bi-weekly,0,2595,0,3,3,2,5,0,1100,71300,0.630591597,0.925918028,0.758192188,0.900059983,0.674603,0.674603,16,1
1823994,53,bi-weekly,1,3265,5,0,4,6,2,1,800,51450,0.855420168,0.82723559,0.456554687,0.549868184,0.665381,0.565381,4,0
6226459,41,bi-weekly,0,1995,6,1,2,2,3,1,400,73800,0.751851261,0.864181182,0.66298125,0.7790473109999999,0.805851,0.505851,9,1
3843798,22,bi-weekly,0,3270,0,2,1,1,2,1,1100,51350,0.773905882,0.8473693659999999,0.443580469,0.5210919070000001,0.6733680000000001,0.6733680000000001,6,0
6916271,38,weekly,1,3065,0,9,8,3,3,1,900,44900,0.662516807,0.8765711979999999,0.499495312,0.591666089,0.784067,0.784067,8,0
9760862,42,bi-weekly,0,1980,0,1,2,2,2,0,500,59100,0.7148050420000001,0.87993805,0.710475781,0.834211681,0.7301449999999999,0.830145,2,1
8999765,37,bi-weekly,1,3015,0,6,3,7,2,1,400,65850,0.65130084,0.936041031,0.550533594,0.663729998,0.533086,0.6330859999999999,5,0
7722178,49,bi-weekly,0,3695,7,1,2,8,5,1,1000,37500,0.7788025209999999,0.888927545,0.7272632809999999,0.81508825,0.583909,0.583909,6,1
4997470,45,bi-weekly,1,2382,0,9,6,1,3,1,1100,80000,0.597291597,0.855292692,0.602666406,0.711795706,0.745213,0.645213,6,0
2552950,25,semi-monthly,0,4135,0,3,3,2,4,1,2900,30750,0.69482605,0.818178757,0.798065625,0.91824902,0.44902,0.54902,10,1
6240482,50,weekly,1,3285,3,4,4,1,7,1,400,58450,0.779711765,0.901216556,0.7066765629999999,0.8700635170000001,0.7376159999999999,0.7376159999999999,5,0
5439373,59,bi-weekly,1,1710,0,3,2,5,2,1,400,53750,0.609828571,0.849692494,0.567977344,0.556468844,0.6206689999999999,0.420669,14,1
1652568,42,weekly,1,4603,1,3,6,2,4,0,600,62150,0.6964672270000001,0.7306406,0.537266406,0.6154991439999999,0.790479,0.490479,3,1
7979565,19,semi-monthly,0,1690,9,1,2,4,2,1,1300,51000,0.7120655459999999,0.897827258,0.636499219,0.756959829,0.605417,0.505417,8,0
1930975,54,bi-weekly,1,3005,0,2,3,7,3,1,700,66950,0.706942017,0.8900610520000001,0.553328125,0.660309018,0.629831,0.629831,11,0
6899813,36,semi-monthly,0,5433,6,5,2,11,11,1,2500,60750,0.627205882,0.8542040759999999,0.5466546879999999,0.6944931459999999,0.751296,0.551296,5,1
3198918,30,bi-weekly,1,2640,0,3,0,1,4,1,2000,78300,0.719420168,0.951741785,0.6814617190000001,0.795125403,0.715329,0.515329,8,1
2021926,60,bi-weekly,1,5175,0,6,10,6,4,0,600,46100,0.558637815,0.923639792,0.29666406300000003,0.713136546,0.547804,0.247804,29,0
2195206,39,bi-weekly,1,2165,0,2,0,2,4,1,1100,83150,0.550537815,0.661159993,0.687934375,0.461644038,0.383753,0.583753,5,0
7676672,26,bi-weekly,0,2200,0,4,3,1,3,0,800,42300,0.6457,0.8608816659999999,0.527594531,0.690489453,0.531358,0.731358,8,0
3984685,51,weekly,0,2440,8,7,1,8,7,1,1200,39700,0.7875361340000001,0.900105495,0.86406875,0.826904236,0.794425,0.494425,11,0
9247214,31,monthly,0,2585,0,4,5,3,3,1,700,46050,0.78324958,0.865449363,0.539890625,0.649588293,0.6530630000000001,0.453063,7,0
7262710,39,bi-weekly,0,3445,6,1,1,3,2,1,700,31500,0.701842857,0.8810715570000001,0.721542969,0.810465905,0.69165,0.49165,2,1
2257609,40,bi-weekly,0,5265,0,1,0,1,3,0,900,64300,0.647528571,0.909128659,0.593136719,0.7676180890000001,0.6777920000000001,0.477792,5,1
5895991,29,bi-weekly,1,1585,0,2,9,7,1,1,700,75150,0.718991597,0.868804992,0.191841406,0.492014433,0.648884,0.648884,6,1
3727489,80,semi-monthly,0,3025,0,2,1,2,3,1,600,70100,0.715658824,0.738664931,0.5100273439999999,0.477407243,0.508783,0.408783,17,0
8861663,33,weekly,1,3050,0,1,1,1,3,0,500,48450,0.767837815,0.88456186,0.352767969,0.630238108,0.615917,0.715917,3,1
4545854,85,bi-weekly,1,4870,0,2,2,5,2,1,600,42000,0.676282353,0.919173101,0.678773438,0.792807385,0.441738,0.641738,4,0
7230759,30,semi-monthly,0,2205,0,4,4,6,3,1,1000,38200,0.449978992,0.902361286,0.464764062,0.803149903,0.788722,0.5887220000000001,13,1
3529978,68,semi-monthly,1,3560,0,9,10,2,2,0,2300,93250,0.7611462179999999,0.8990954390000001,0.609125781,0.825641263,0.8701969999999999,0.5701970000000001,9,0
2375201,32,semi-monthly,0,2265,0,2,3,2,2,1,500,69750,0.494939496,0.8744613040000001,0.483933594,0.585898854,0.34336,0.34336,6,0
8075124,53,bi-weekly,1,5557,0,3,1,2,4,0,1850,83800,0.6980857140000001,0.778988598,0.49800625,0.521513754,0.343017,0.6430170000000001,8,1
2494920,46,weekly,0,3195,6,1,11,2,3,1,700,40450,0.408901681,0.878860657,0.666559375,0.743365755,0.6291720000000001,0.6291720000000001,6,0
6858817,29,bi-weekly,1,3370,0,2,7,2,4,0,751,43350,0.708447899,0.876627312,0.546104688,0.538221621,0.600819,0.700819,7,1
6248293,43,bi-weekly,0,1970,2,1,0,6,2,1,400,50550,0.754869748,0.921451338,0.624320313,0.759892219,0.707646,0.607646,4,0
3644768,37,bi-weekly,1,5235,0,2,1,1,3,1,2900,68500,0.6851,0.934974861,0.7669507809999999,0.7347251709999999,0.794931,0.8949309999999999,6,1
1126364,44,bi-weekly,1,3775,0,2,1,9,2,1,400,42450,0.670971429,0.859736937,0.553049219,0.679838038,0.744815,0.6448149999999999,5,0
2969102,34,bi-weekly,1,3125,5,0,1,1,3,1,650,51900,0.78994958,0.871060783,0.690198438,0.807163008,0.566825,0.666825,12,1
9893886,36,bi-weekly,0,3135,0,2,3,6,3,1,500,53700,0.6148689079999999,0.841858951,0.40160625,0.613419003,0.492046,0.692046,5,1
3111159,31,weekly,1,3180,0,2,1,2,3,1,600,71500,0.666668908,0.849591489,0.683748437,0.704189631,0.766283,0.466283,4,0
9051563,28,semi-monthly,1,3690,0,7,6,2,7,1,700,72450,0.6797983190000001,0.8731819,0.550061719,0.6987860570000001,0.708573,0.908573,8,1
1643377,27,bi-weekly,1,6986,7,2,9,1,4,1,400,44050,0.621023529,0.8733277970000001,0.413374219,0.5913529129999999,0.40182,0.60182,8,1
4505163,21,bi-weekly,0,2210,0,2,0,5,3,1,600,41150,0.613305882,0.85647109,0.724648438,0.7610833159999999,0.747011,0.447011,6,0
4294926,57,bi-weekly,0,3160,5,1,9,6,3,1,600,40950,0.612384874,0.8496812709999999,0.587157031,0.757178025,0.6180859999999999,0.6180859999999999,9,0
4443476,38,monthly,0,5115,0,9,2,1,3,0,2700,80700,0.7699025209999999,0.903595798,0.6946898440000001,0.685559067,0.4992140000000001,0.4992140000000001,6,0
2095152,56,bi-weekly,1,5040,0,5,11,9,2,1,700,90550,0.68180084,0.8406132159999999,0.308614063,0.623477437,0.479199,0.479199,6,1
8711563,22,weekly,1,1585,5,1,3,2,2,0,800,64450,0.643944538,0.7631643920000001,0.6848,0.69798258,0.581348,0.681348,3,1
1621898,29,bi-weekly,0,2030,10,5,5,2,0,1,800,81150,0.7862067229999999,0.960877177,0.519803125,0.68202086,0.75097,0.75097,3,1
2641288,45,bi-weekly,1,3695,0,3,2,2,7,1,800,74850,0.8105453779999999,0.899117885,0.650401563,0.8421933970000001,0.764776,0.664776,5,1
3063657,51,weekly,0,5280,0,3,5,6,3,1,600,52800,0.7755596640000001,0.6779156940000001,0.347377344,0.669776182,0.46627,0.66627,7,0
3210996,62,monthly,1,1665,7,1,1,5,10,1,800,43650,0.679610924,0.956253367,0.341230469,0.64257092,0.401702,0.701702,10,0
5591745,58,bi-weekly,0,4659,0,2,2,6,4,1,800,66400,0.730712605,0.8833385709999999,0.632754688,0.799732346,0.5788770000000001,0.778877,15,0
2615671,27,monthly,1,4605,0,2,10,6,3,1,400,56850,0.565257143,0.857593374,0.434874219,0.737056023,0.731686,0.531686,6,0
7571176,26,bi-weekly,1,3775,0,6,4,2,4,0,1000,60400,0.7090966390000001,0.760975938,0.421978906,0.563563227,0.589637,0.389637,7,1
2083935,57,semi-monthly,1,5295,0,5,11,6,4,1,1100,87150,0.496582353,0.899129108,0.363935156,0.540531082,0.457448,0.5574479999999999,5,1
4796418,23,weekly,0,1630,5,2,1,5,2,1,1600,68400,0.728658824,0.853036901,0.65589375,0.709607751,0.679654,0.679654,7,0
2477128,26,weekly,0,2615,0,3,2,0,1,1,900,74950,0.6749025209999999,0.872183067,0.648811719,0.885030945,0.539726,0.639726,9,1
4209463,51,bi-weekly,0,1630,0,3,4,5,3,1,800,50150,0.615714286,0.937152092,0.562660156,0.527627536,0.39534,0.39534,4,0
2229623,52,semi-monthly,1,3150,6,0,10,7,4,1,899,61650,0.695768067,0.919173101,0.5962992189999999,0.6771957209999999,0.496909,0.696909,4,1
