tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-10909,S-0066,2013-07-21,0,0,Yes,2,12.4024192785564
TA-10909,S-0066,2013-07-21,0,0,Yes,5,6.66303144283147
TA-10909,S-0066,2013-07-21,0,0,Yes,10,4.75175687029484
TA-10909,S-0066,2013-07-21,0,0,Yes,25,3.60276647952683
TA-10909,S-0066,2013-07-21,0,0,Yes,50,3.28839380602371
TA-10909,S-0066,2013-07-21,0,0,Yes,100,3.14650879408868
TA-10909,S-0066,2013-07-21,0,0,Yes,250,3.06304702236219
TA-10910,S-0066,2013-07-21,0,0,Yes,1,21.8614200742253
TA-10910,S-0066,2013-07-21,0,0,Yes,2,12.2967010343696
TA-10910,S-0066,2013-07-21,0,0,Yes,5,6.55731319864458
TA-10910,S-0066,2013-07-21,0,0,Yes,10,4.6432565670504
TA-10910,S-0066,2013-07-21,0,0,Yes,25,3.49704823533994
TA-10910,S-0066,2013-07-21,0,0,Yes,50,3.17989350277928
TA-10910,S-0066,2013-07-21,0,0,Yes,100,3.03800849084424
TA-10910,S-0066,2013-07-21,0,0,Yes,250,2.95454671911775
TA-10916,S-0066,2013-08-01,0,0,Yes,1,21.1241744239747
TA-10916,S-0066,2013-08-01,0,0,Yes,2,11.5594553841189
TA-10916,S-0066,2013-08-01,0,0,Yes,5,5.82006754839392
TA-10916,S-0066,2013-08-01,0,0,Yes,10,3.90879297585729
TA-10916,S-0066,2013-08-01,0,0,Yes,25,2.75980258508928
TA-10916,S-0066,2013-08-01,0,0,Yes,50,2.44264785252861
TA-10916,S-0066,2013-08-01,0,0,Yes,100,2.30354489965113
TA-10916,S-0066,2013-08-01,0,0,Yes,250,2.21730106886709
TA-10917,S-0066,2013-08-01,0,0,Yes,1,21.1186103058596
TA-10917,S-0066,2013-08-01,0,0,Yes,2,11.5538912660038
TA-10917,S-0066,2013-08-01,0,0,Yes,5,5.81450343027882
TA-10917,S-0066,2013-08-01,0,0,Yes,10,3.90322885774219
TA-10917,S-0066,2013-08-01,0,0,Yes,25,2.75423846697418
TA-10917,S-0066,2013-08-01,0,0,Yes,50,2.43986579347106
TA-10917,S-0066,2013-08-01,0,0,Yes,100,2.29798078153603
TA-10917,S-0066,2013-08-01,0,0,Yes,250,2.21173695075199
TA-10918,S-0066,2013-08-01,0,0,Yes,1,20.6317499707884
TA-10918,S-0066,2013-08-01,0,0,Yes,2,11.0670309309326
TA-10918,S-0066,2013-08-01,0,0,Yes,5,5.32764309520762
TA-10918,S-0066,2013-08-01,0,0,Yes,10,3.41358646361345
TA-10918,S-0066,2013-08-01,0,0,Yes,25,2.26737813190298
TA-10918,S-0066,2013-08-01,0,0,Yes,50,1.95022339934232
TA-10918,S-0066,2013-08-01,0,0,Yes,100,1.80833838740729
TA-10918,S-0066,2013-08-01,0,0,Yes,250,1.7248766156808
TA-10919,S-0066,2013-08-01,0,0,Yes,1,20.6317499707884
TA-10919,S-0066,2013-08-01,0,0,Yes,2,11.0670309309326
TA-10919,S-0066,2013-08-01,0,0,Yes,5,5.32764309520762
TA-10919,S-0066,2013-08-01,0,0,Yes,10,3.41358646361345
TA-10919,S-0066,2013-08-01,0,0,Yes,25,2.26737813190298
TA-10919,S-0066,2013-08-01,0,0,Yes,50,1.95022339934232
TA-10919,S-0066,2013-08-01,0,0,Yes,100,1.80833838740729
TA-10919,S-0066,2013-08-01,0,0,Yes,250,1.7248766156808
TA-10921,S-0066,2013-08-01,0,0,Yes,1,22.1368439209228
TA-10921,S-0066,2013-08-01,0,0,Yes,2,12.572124881067
TA-10921,S-0066,2013-08-01,0,0,Yes,5,6.83551910439955
TA-10921,S-0066,2013-08-01,0,0,Yes,10,4.92146247280537
TA-10921,S-0066,2013-08-01,0,0,Yes,25,3.77247208203736
TA-10921,S-0066,2013-08-01,0,0,Yes,50,3.45809940853424
TA-10921,S-0066,2013-08-01,0,0,Yes,100,3.31621439659921
TA-10921,S-0066,2013-08-01,0,0,Yes,250,3.23275262487272
TA-10924,S-0066,2013-05-01,0,0,Yes,1,22.0172153814481
TA-10924,S-0066,2013-05-01,0,0,Yes,2,12.4524963415923
TA-10924,S-0066,2013-05-01,0,0,Yes,5,6.71310850586736
TA-10924,S-0066,2013-05-01,0,0,Yes,10,4.79905187427319
TA-10924,S-0066,2013-05-01,0,0,Yes,25,3.65284354256272
TA-10924,S-0066,2013-05-01,0,0,Yes,50,3.33568881000206
TA-10924,S-0066,2013-05-01,0,0,Yes,100,3.19380379806703
TA-10924,S-0066,2013-05-01,0,0,Yes,250,3.11034202634053
TA-10925,S-0066,2013-05-01,0,0,Yes,1,22.122933625635
TA-10925,S-0066,2013-05-01,0,0,Yes,2,12.5582145857792
TA-10925,S-0066,2013-05-01,0,0,Yes,5,6.81882675005425
TA-10925,S-0066,2013-05-01,0,0,Yes,10,4.90755217751762
TA-10925,S-0066,2013-05-01,0,0,Yes,25,3.75856178674961
TA-10925,S-0066,2013-05-01,0,0,Yes,50,3.4441891132465
TA-10925,S-0066,2013-05-01,0,0,Yes,100,3.30230410131146
TA-10925,S-0066,2013-05-01,0,0,Yes,250,3.21884232958497
TA-10926,S-0066,2013-05-01,0,0,Yes,1,22.122933625635
TA-10926,S-0066,2013-05-01,0,0,Yes,2,12.5582145857792
TA-10926,S-0066,2013-05-01,0,0,Yes,5,6.81882675005425
TA-10926,S-0066,2013-05-01,0,0,Yes,10,4.90755217751762
TA-10926,S-0066,2013-05-01,0,0,Yes,25,3.75856178674961
TA-10926,S-0066,2013-05-01,0,0,Yes,50,3.4441891132465
TA-10926,S-0066,2013-05-01,0,0,Yes,100,3.30230410131146
TA-10926,S-0066,2013-05-01,0,0,Yes,250,3.21884232958497
TA-10927,S-0066,2013-07-14,0,0,Yes,1,21.616598877161
TA-10927,S-0066,2013-07-14,0,0,Yes,2,12.0518798373052
TA-10927,S-0066,2013-07-14,0,0,Yes,5,6.31249200158021
TA-10927,S-0066,2013-07-14,0,0,Yes,10,4.39843536998603
TA-10927,S-0066,2013-07-14,0,0,Yes,25,3.25222703827557
TA-10927,S-0066,2013-07-14,0,0,Yes,50,2.93507230571491
TA-10927,S-0066,2013-07-14,0,0,Yes,100,2.79318729377987
TA-10927,S-0066,2013-07-14,0,0,Yes,250,2.70972552205338
TA-10934,S-0066,2013-06-01,0,0,Yes,1,21.0490588294208
TA-10934,S-0066,2013-06-01,0,0,Yes,2,11.4843397895651
TA-10934,S-0066,2013-06-01,0,0,Yes,5,5.74773401289763
TA-10934,S-0066,2013-06-01,0,0,Yes,10,3.83367738130345
TA-10934,S-0066,2013-06-01,0,0,Yes,25,2.68746904959298
TA-10934,S-0066,2013-06-01,0,0,Yes,50,2.37031431703232
TA-10934,S-0066,2013-06-01,0,0,Yes,100,2.22842930509729
TA-10934,S-0066,2013-06-01,0,0,Yes,250,2.1449675333708
TA-10937,S-0066,2013-08-01,0,0,Yes,1,21.4691497471108
TA-10937,S-0066,2013-08-01,0,0,Yes,2,11.9044307072551
TA-10937,S-0066,2013-08-01,0,0,Yes,5,6.16504287153008
TA-10937,S-0066,2013-08-01,0,0,Yes,10,4.25376829899345
TA-10937,S-0066,2013-08-01,0,0,Yes,25,3.10477790822544
TA-10937,S-0066,2013-08-01,0,0,Yes,50,2.79040523472232
TA-10937,S-0066,2013-08-01,0,0,Yes,100,2.64852022278729
TA-10937,S-0066,2013-08-01,0,0,Yes,250,2.56227639200325
TA-10940,S-0066,2013-08-11,0,0,Yes,1,21.3161364989456
TA-10940,S-0066,2013-08-11,0,0,Yes,2,11.7514174590898
TA-10940,S-0066,2013-08-11,0,0,Yes,5,6.01202962336484
TA-10940,S-0066,2013-08-11,0,0,Yes,10,4.10075505082822
TA-10940,S-0066,2013-08-11,0,0,Yes,25,2.9517646600602
TA-10940,S-0066,2013-08-11,0,0,Yes,50,2.63739198655709
TA-10940,S-0066,2013-08-11,0,0,Yes,100,2.49550697462206
TA-10940,S-0066,2013-08-11,0,0,Yes,250,2.40926314383802
TA-10942,S-0064,2014-04-08,6,0,Yes,3,20.8376223410471
TA-10942,S-0064,2014-04-08,6,0,Yes,6,11.7486354000323
TA-10942,S-0064,2014-04-08,6,0,Yes,9,8.71897308636068
TA-10942,S-0064,2014-04-08,6,0,Yes,12,7.2027508999961
TA-10945,S-0066,2013-08-11,0,0,Yes,1,21.3328288532909
TA-10945,S-0066,2013-08-11,0,0,Yes,2,11.7681098134351
TA-10945,S-0066,2013-08-11,0,0,Yes,5,6.02872197771014
TA-10945,S-0066,2013-08-11,0,0,Yes,10,4.11744740517352
TA-10945,S-0066,2013-08-11,0,0,Yes,25,2.9684570144055
TA-10945,S-0066,2013-08-11,0,0,Yes,50,2.65130228184484
TA-10945,S-0066,2013-08-11,0,0,Yes,100,2.51219932896735
TA-10945,S-0066,2013-08-11,0,0,Yes,250,2.42595549818332
TA-10946,S-0066,2013-08-11,0,0,Yes,1,21.3745597391541
TA-10946,S-0066,2013-08-11,0,0,Yes,2,11.8098406992984
TA-10946,S-0066,2013-08-11,0,0,Yes,5,6.07045286357339
TA-10946,S-0066,2013-08-11,0,0,Yes,10,4.15639623197921
TA-10946,S-0066,2013-08-11,0,0,Yes,25,3.01018790026875
TA-10946,S-0066,2013-08-11,0,0,Yes,50,2.69303316770808
TA-10946,S-0066,2013-08-11,0,0,Yes,100,2.55114815577305
TA-10946,S-0066,2013-08-11,0,0,Yes,250,2.46768638404656
TA-10947,S-0066,2013-07-21,0,0,Yes,1,21.4941882786288
TA-10947,S-0066,2013-07-21,0,0,Yes,2,11.929469238773
TA-10947,S-0066,2013-07-21,0,0,Yes,5,6.19008140304802
TA-10947,S-0066,2013-07-21,0,0,Yes,10,4.27602477145385
TA-10947,S-0066,2013-07-21,0,0,Yes,25,3.12981643974338
TA-10947,S-0066,2013-07-21,0,0,Yes,50,2.81266170718272
TA-10947,S-0066,2013-07-21,0,0,Yes,100,2.67077669524769
TA-10947,S-0066,2013-07-21,0,0,Yes,250,2.5873149235212
TA-10949,S-0066,2013-07-21,0,0,Yes,1,22.4706910078287
TA-10949,S-0066,2013-07-21,0,0,Yes,2,12.9059719679729
TA-10949,S-0066,2013-07-21,0,0,Yes,5,7.16658413224796
TA-10949,S-0066,2013-07-21,0,0,Yes,10,5.25530955971133
TA-10949,S-0066,2013-07-21,0,0,Yes,25,4.10631916894332
TA-10949,S-0066,2013-07-21,0,0,Yes,50,3.79194649544021
TA-10949,S-0066,2013-07-21,0,0,Yes,100,3.65006148350517
TA-10949,S-0066,2013-07-21,0,0,Yes,250,3.56381765272113
TA-10950,S-0066,2013-07-21,0,0,Yes,1,21.8920227238584
TA-10950,S-0066,2013-07-21,0,0,Yes,2,12.3273036840026
TA-10950,S-0066,2013-07-21,0,0,Yes,5,6.58791584827763
TA-10950,S-0066,2013-07-21,0,0,Yes,10,4.67385921668345
TA-10950,S-0066,2013-07-21,0,0,Yes,25,3.52765088497299
TA-10950,S-0066,2013-07-21,0,0,Yes,50,3.21049615241232
TA-10950,S-0066,2013-07-21,0,0,Yes,100,3.07139319953484
TA-10950,S-0066,2013-07-21,0,0,Yes,250,2.9851493687508
TA-10952,S-0066,2013-08-01,0,0,Yes,1,20.5343779037741
TA-10952,S-0066,2013-08-01,0,0,Yes,2,10.9696588639184
TA-10952,S-0066,2013-08-01,0,0,Yes,5,5.23305308725094
TA-10952,S-0066,2013-08-01,0,0,Yes,10,3.31899645565676
TA-10952,S-0066,2013-08-01,0,0,Yes,25,2.17000606488875
TA-10952,S-0066,2013-08-01,0,0,Yes,50,1.85563339138563
TA-10952,S-0066,2013-08-01,0,0,Yes,100,1.7137483794506
TA-10952,S-0066,2013-08-01,0,0,Yes,250,1.63028660772411
TA-10954,S-0066,2013-08-11,0,0,Yes,1,20.6540064432488
TA-10954,S-0066,2013-08-11,0,0,Yes,2,11.089287403393
TA-10954,S-0066,2013-08-11,0,0,Yes,5,5.34989956766802
TA-10954,S-0066,2013-08-11,0,0,Yes,10,3.43584293607385
TA-10954,S-0066,2013-08-11,0,0,Yes,25,2.28963460436338
TA-10954,S-0066,2013-08-11,0,0,Yes,50,1.97247987180272
TA-10954,S-0066,2013-08-11,0,0,Yes,100,1.83059485986769
TA-10954,S-0066,2013-08-11,0,0,Yes,250,1.7471330881412
TA-10955,S-0066,2013-06-01,0,0,Yes,1,20.9989817663849
TA-10955,S-0066,2013-06-01,0,0,Yes,2,11.4342627265292
TA-10955,S-0066,2013-06-01,0,0,Yes,5,5.69765694986173
TA-10955,S-0066,2013-06-01,0,0,Yes,10,3.78360031826756
TA-10955,S-0066,2013-06-01,0,0,Yes,25,2.63460992749954
TA-10955,S-0066,2013-06-01,0,0,Yes,50,2.32023725399643
TA-10955,S-0066,2013-06-01,0,0,Yes,100,2.17835224206139
TA-10955,S-0066,2013-06-01,0,0,Yes,250,2.0948904703349
TA-10956,S-0066,2013-03-31,0,0,Yes,1,20.7152117425149
TA-10956,S-0066,2013-03-31,0,0,Yes,2,11.1504927026591
TA-10956,S-0066,2013-03-31,0,0,Yes,5,5.41110486693411
TA-10956,S-0066,2013-03-31,0,0,Yes,10,3.49704823533994
TA-10956,S-0066,2013-03-31,0,0,Yes,25,2.35083990362947
TA-10956,S-0066,2013-03-31,0,0,Yes,50,2.03368517106881
TA-10956,S-0066,2013-03-31,0,0,Yes,100,1.89180015913378
TA-10956,S-0066,2013-03-31,0,0,Yes,250,1.80833838740729
TA-10957,S-0066,2013-08-01,0,0,Yes,1,22.2620365785125
TA-10957,S-0066,2013-08-01,0,0,Yes,2,12.6973175386567
TA-10957,S-0066,2013-08-01,0,0,Yes,5,6.96071176198928
TA-10957,S-0066,2013-08-01,0,0,Yes,10,5.04665513039511
TA-10957,S-0066,2013-08-01,0,0,Yes,25,3.89766473962709
TA-10957,S-0066,2013-08-01,0,0,Yes,50,3.58329206612398
TA-10957,S-0066,2013-08-01,0,0,Yes,100,3.44140705418895
TA-10957,S-0066,2013-08-01,0,0,Yes,250,3.35794528246246
TA-10958,S-0066,2013-08-01,0,0,Yes,1,21.3884700344419
TA-10958,S-0066,2013-08-01,0,0,Yes,2,11.8237509945861
TA-10958,S-0066,2013-08-01,0,0,Yes,5,6.08436315886114
TA-10958,S-0066,2013-08-01,0,0,Yes,10,4.17030652726696
TA-10958,S-0066,2013-08-01,0,0,Yes,25,3.02409819555649
TA-10958,S-0066,2013-08-01,0,0,Yes,50,2.70694346299583
TA-10958,S-0066,2013-08-01,0,0,Yes,100,2.56784051011835
TA-10958,S-0066,2013-08-01,0,0,Yes,250,2.48159667933431
TA-10959,S-0066,2013-08-01,0,0,Yes,1,22.2536904013398
TA-10959,S-0066,2013-08-01,0,0,Yes,2,12.6889713614841
TA-10959,S-0066,2013-08-01,0,0,Yes,5,6.94958352575908
TA-10959,S-0066,2013-08-01,0,0,Yes,10,5.03552689416491
TA-10959,S-0066,2013-08-01,0,0,Yes,25,3.88931856245444
TA-10959,S-0066,2013-08-01,0,0,Yes,50,3.57216382989378
TA-10959,S-0066,2013-08-01,0,0,Yes,100,3.4330608770163
TA-10959,S-0066,2013-08-01,0,0,Yes,250,3.34681704623226
TA-10962,S-0066,2013-08-01,0,0,Yes,1,21.227110609104
TA-10962,S-0066,2013-08-01,0,0,Yes,2,11.6623915692482
TA-10962,S-0066,2013-08-01,0,0,Yes,5,5.92300373352325
TA-10962,S-0066,2013-08-01,0,0,Yes,10,4.01172916098663
TA-10962,S-0066,2013-08-01,0,0,Yes,25,2.86273877021861
TA-10962,S-0066,2013-08-01,0,0,Yes,50,2.5483660967155
TA-10962,S-0066,2013-08-01,0,0,Yes,100,2.40648108478047
TA-10962,S-0066,2013-08-01,0,0,Yes,250,2.32023725399643
TA-10965,S-0066,2013-06-01,0,0,Yes,1,21.9142791963188
TA-10965,S-0066,2013-06-01,0,0,Yes,2,12.349560156463
TA-10965,S-0066,2013-06-01,0,0,Yes,5,6.61017232073802
TA-10965,S-0066,2013-06-01,0,0,Yes,10,4.6988977482014
TA-10965,S-0066,2013-06-01,0,0,Yes,25,3.54990735743338
TA-10965,S-0066,2013-06-01,0,0,Yes,50,3.23275262487272
TA-10965,S-0066,2013-06-01,0,0,Yes,100,3.09364967199524
TA-10965,S-0066,2013-06-01,0,0,Yes,250,3.0074058412112
TA-10967,S-0066,2013-07-21,0,0,Yes,1,20.8181479276442
TA-10967,S-0066,2013-07-21,0,0,Yes,2,11.2534288877884
TA-10967,S-0066,2013-07-21,0,0,Yes,5,5.51404105206345
TA-10967,S-0066,2013-07-21,0,0,Yes,10,3.60276647952683
TA-10967,S-0066,2013-07-21,0,0,Yes,25,2.45377608875881
TA-10967,S-0066,2013-07-21,0,0,Yes,50,2.1394034152557
TA-10967,S-0066,2013-07-21,0,0,Yes,100,1.99751840332067
TA-10967,S-0066,2013-07-21,0,0,Yes,250,1.91127457253663
TA-10970,S-0066,2013-08-01,0,0,Yes,1,21.6778041764271
TA-10970,S-0066,2013-08-01,0,0,Yes,2,12.1130851365713
TA-10970,S-0066,2013-08-01,0,0,Yes,5,6.3736973008463
TA-10970,S-0066,2013-08-01,0,0,Yes,10,4.45964066925213
TA-10970,S-0066,2013-08-01,0,0,Yes,25,3.31343233754166
TA-10970,S-0066,2013-08-01,0,0,Yes,50,2.996277604981
TA-10970,S-0066,2013-08-01,0,0,Yes,100,2.85717465210351
TA-10970,S-0066,2013-08-01,0,0,Yes,250,2.77093082131947
TA-10973,S-0066,2013-06-01,0,0,Yes,1,21.3912520934994
TA-10973,S-0066,2013-06-01,0,0,Yes,2,11.8265330536437
TA-10973,S-0066,2013-06-01,0,0,Yes,5,6.08992727697624
TA-10973,S-0066,2013-06-01,0,0,Yes,10,4.17587064538206
TA-10973,S-0066,2013-06-01,0,0,Yes,25,3.02688025461404
TA-10973,S-0066,2013-06-01,0,0,Yes,50,2.71250758111093
TA-10973,S-0066,2013-06-01,0,0,Yes,100,2.5706225691759
TA-10973,S-0066,2013-06-01,0,0,Yes,250,2.48716079744941
TA-10974,S-0066,2013-06-01,0,0,Yes,1,21.702842707945
TA-10974,S-0066,2013-06-01,0,0,Yes,2,12.1381236680892
TA-10974,S-0066,2013-06-01,0,0,Yes,5,6.4015178914218
TA-10974,S-0066,2013-06-01,0,0,Yes,10,4.48746125982762
TA-10974,S-0066,2013-06-01,0,0,Yes,25,3.33847086905961
TA-10974,S-0066,2013-06-01,0,0,Yes,50,3.02409819555649
TA-10974,S-0066,2013-06-01,0,0,Yes,100,2.88221318362146
TA-10974,S-0066,2013-06-01,0,0,Yes,250,2.79875141189497
TA-10976,S-0066,2013-08-01,0,0,Yes,1,22.092330976002
TA-10976,S-0066,2013-08-01,0,0,Yes,2,12.5276119361462
TA-10976,S-0066,2013-08-01,0,0,Yes,5,6.7882241004212
TA-10976,S-0066,2013-08-01,0,0,Yes,10,4.87416746882703
TA-10976,S-0066,2013-08-01,0,0,Yes,25,3.72795913711656
TA-10976,S-0066,2013-08-01,0,0,Yes,50,3.4108044045559
TA-10976,S-0066,2013-08-01,0,0,Yes,100,3.27170145167842
TA-10976,S-0066,2013-08-01,0,0,Yes,250,3.18545762089438
TA-10977,S-0066,2013-08-01,0,0,Yes,1,22.036689794851
TA-10977,S-0066,2013-08-01,0,0,Yes,2,12.4719707549952
TA-10977,S-0066,2013-08-01,0,0,Yes,5,6.73258291927021
TA-10977,S-0066,2013-08-01,0,0,Yes,10,4.81852628767603
TA-10977,S-0066,2013-08-01,0,0,Yes,25,3.67231795596557
TA-10977,S-0066,2013-08-01,0,0,Yes,50,3.35516322340491
TA-10977,S-0066,2013-08-01,0,0,Yes,100,3.21327821146987
TA-10977,S-0066,2013-08-01,0,0,Yes,250,3.12981643974338
TA-10981,S-0066,2013-08-01,0,0,Yes,1,21.4969703376863
TA-10981,S-0066,2013-08-01,0,0,Yes,2,11.9322512978305
TA-10981,S-0066,2013-08-01,0,0,Yes,5,6.19286346210557
TA-10981,S-0066,2013-08-01,0,0,Yes,10,4.2788068305114
TA-10981,S-0066,2013-08-01,0,0,Yes,25,3.13259849880093
TA-10981,S-0066,2013-08-01,0,0,Yes,50,2.81544376624027
TA-10981,S-0066,2013-08-01,0,0,Yes,100,2.67355875430524
TA-10981,S-0066,2013-08-01,0,0,Yes,250,2.59009698257875
TA-10983,S-0066,2013-06-01,0,0,Yes,1,22.4067036495051
TA-10983,S-0066,2013-06-01,0,0,Yes,2,12.8419846096493
TA-10983,S-0066,2013-06-01,0,0,Yes,5,7.10259677392432
TA-10983,S-0066,2013-06-01,0,0,Yes,10,5.19132220138769
TA-10983,S-0066,2013-06-01,0,0,Yes,25,4.04233181061968
TA-10983,S-0066,2013-06-01,0,0,Yes,50,3.72517707805901
TA-10983,S-0066,2013-06-01,0,0,Yes,100,3.58607412518153
TA-10983,S-0066,2013-06-01,0,0,Yes,250,3.49983029439749
TA-10984,S-0066,2013-08-01,0,0,Yes,1,20.8904814631405
TA-10984,S-0066,2013-08-01,0,0,Yes,2,11.3257624232847
TA-10984,S-0066,2013-08-01,0,0,Yes,5,5.58637458755974
TA-10984,S-0066,2013-08-01,0,0,Yes,10,3.67231795596557
TA-10984,S-0066,2013-08-01,0,0,Yes,25,2.5261096242551
TA-10984,S-0066,2013-08-01,0,0,Yes,50,2.20895489169444
TA-10984,S-0066,2013-08-01,0,0,Yes,100,2.06706987975941
TA-10984,S-0066,2013-08-01,0,0,Yes,250,1.98360810803292
TA-10988,S-0066,2013-07-21,0,0,Yes,1,21.9587921412396
TA-10988,S-0066,2013-07-21,0,0,Yes,2,12.3940731013838
TA-10988,S-0066,2013-07-21,0,0,Yes,5,6.65468526565882
TA-10988,S-0066,2013-07-21,0,0,Yes,10,4.74062863406464
TA-10988,S-0066,2013-07-21,0,0,Yes,25,3.59442030235418
TA-10988,S-0066,2013-07-21,0,0,Yes,50,3.27726556979351
TA-10988,S-0066,2013-07-21,0,0,Yes,100,3.13538055785848
TA-10988,S-0066,2013-07-21,0,0,Yes,250,3.05191878613199
TA-10989,S-0066,2013-07-21,0,0,Yes,1,21.925407432549
TA-10989,S-0066,2013-07-21,0,0,Yes,2,12.3606883926932
TA-10989,S-0066,2013-07-21,0,0,Yes,5,6.62130055696822
TA-10989,S-0066,2013-07-21,0,0,Yes,10,4.70724392537405
TA-10989,S-0066,2013-07-21,0,0,Yes,25,3.56103559366358
TA-10989,S-0066,2013-07-21,0,0,Yes,50,3.24388086110292
TA-10989,S-0066,2013-07-21,0,0,Yes,100,3.10199584916789
TA-10989,S-0066,2013-07-21,0,0,Yes,250,3.0185340774414
TA-10991,S-0066,2013-08-01,0,0,Yes,1,21.9198433144339
TA-10991,S-0066,2013-08-01,0,0,Yes,2,12.3551242745781
TA-10991,S-0066,2013-08-01,0,0,Yes,5,6.61573643885312
TA-10991,S-0066,2013-08-01,0,0,Yes,10,4.70167980725895
TA-10991,S-0066,2013-08-01,0,0,Yes,25,3.55547147554848
TA-10991,S-0066,2013-08-01,0,0,Yes,50,3.23831674298782
TA-10991,S-0066,2013-08-01,0,0,Yes,100,3.09643173105279
TA-10991,S-0066,2013-08-01,0,0,Yes,250,3.0129699593263
TA-10995,S-0066,2013-08-11,0,0,Yes,1,21.1492129554926
TA-10995,S-0066,2013-08-11,0,0,Yes,2,11.5844939156368
TA-10995,S-0066,2013-08-11,0,0,Yes,5,5.84510607991186
TA-10995,S-0066,2013-08-11,0,0,Yes,10,3.93383150737524
TA-10995,S-0066,2013-08-11,0,0,Yes,25,2.78484111660722
TA-10995,S-0066,2013-08-11,0,0,Yes,50,2.46768638404656
TA-10995,S-0066,2013-08-11,0,0,Yes,100,2.32858343116908
TA-10995,S-0066,2013-08-11,0,0,Yes,250,2.24233960038504
TA-10996,S-0030,2014-02-17,42,5,No,5,37.8360031826756
TA-10997,S-0072,2014-07-12,100,1,Yes,1,2.18669841923404
TA-11000,S-0018,2011-05-23,100,1,Yes,1,2.86273877021861
TA-11000,S-0064,1999-09-13,76,1,Yes,1,2.60122521880894
TA-11001,S-0018,2011-05-23,100,1,Yes,1,3.48870205816729
TA-11001,S-0064,1999-09-13,40,1,Yes,1,3.17154732560663
TA-11003,S-0018,2011-04-13,100,1,Yes,1,1.85563339138563
TA-11003,S-0064,2004-12-30,2000,1,Yes,1,1.53013248165232
TA-11006,S-0041,2013-02-20,6,0,Yes,1,28.8026574228118
TA-11006,S-0041,2013-02-20,6,0,Yes,6,9.08064076384213
TA-11006,S-0041,2013-02-20,6,0,Yes,20,5.43892545750961
TA-11008,S-0072,2012-01-04,100,10,No,1,3.89766473962709
TA-11009,S-0066,2013-08-11,0,0,Yes,1,20.5510702581194
TA-11009,S-0066,2013-08-11,0,0,Yes,2,10.9863512182637
TA-11009,S-0066,2013-08-11,0,0,Yes,5,5.24696338253868
TA-11009,S-0066,2013-08-11,0,0,Yes,10,3.33290675094451
TA-11009,S-0066,2013-08-11,0,0,Yes,25,2.18669841923404
TA-11009,S-0066,2013-08-11,0,0,Yes,50,1.86954368667338
TA-11009,S-0066,2013-08-11,0,0,Yes,100,1.72765867473835
TA-11009,S-0066,2013-08-11,0,0,Yes,250,1.64419690301186
TA-11010,S-0064,2008-05-12,125,1,No,1,4.96875747678372
TA-11011,S-0072,2011-09-26,75,1,Yes,1,7.56163651842001
TA-11011,S-0072,2014-03-31,28,0,Yes,14,8.14865097956299
TA-11011,S-0072,2014-03-31,28,0,Yes,21,6.86890381309014
TA-11011,S-0072,2014-03-31,28,0,Yes,28,5.96195256032895
TA-11013,S-0013,2011-05-01,122,13,Yes,13,6.90507058083829
TA-11013,S-0026,1997-10-20,43,1,Yes,1,3.68344619219577
TA-11016,S-0072,2013-02-01,674,1,No,1,0.959810374854637
TA-11017,S-0066,2002-03-13,1,0,Yes,25,2.9907134868659
TA-11017,S-0066,2002-03-13,1,0,Yes,30,2.75980258508928
TA-11017,S-0066,2002-03-13,1,0,Yes,35,2.5928790416363
TA-11017,S-0066,2002-03-13,1,0,Yes,40,2.47046844310411
TA-11017,S-0066,2002-03-13,1,0,Yes,45,2.37309637608987
TA-11019,S-0066,2011-04-29,100,1,Yes,1,8.31557452301597
TA-11019,S-0066,2011-08-01,636,1,Yes,1,8.48249806646895
TA-11019,S-0066,2014-02-12,636,1,Yes,1,8.48249806646895
TA-11020,S-0072,2013-03-18,4,0,Yes,2,10.6803247219332
TA-11020,S-0072,2013-03-18,4,0,Yes,4,8.30722834584332
TA-11020,S-0072,2013-03-18,4,0,Yes,6,7.47539268763597
TA-11020,S-0072,2013-03-18,4,0,Yes,8,6.67694173811922
TA-11021,S-0064,1999-09-13,15,1,No,1,10.2324132136677
TA-11024,S-0041,2012-05-01,1,0,Yes,1,25.1442497621339
TA-11024,S-0041,2012-05-01,1,0,Yes,6,5.41945104410676
TA-11024,S-0041,2012-05-01,1,0,Yes,20,1.78329985588934
TA-11028,S-0066,2013-06-01,0,0,Yes,1,26.7328054839948
TA-11028,S-0066,2013-06-01,0,0,Yes,2,16.5421231561904
TA-11028,S-0066,2013-06-01,0,0,Yes,5,10.4271573476962
TA-11028,S-0066,2013-06-01,0,0,Yes,10,8.38790805851226
TA-11028,S-0066,2013-06-01,0,0,Yes,25,7.16658413224796
TA-11028,S-0066,2013-06-01,0,0,Yes,50,6.82439086816935
TA-11028,S-0066,2013-06-01,0,0,Yes,100,6.67137762000412
TA-11028,S-0066,2013-06-01,0,0,Yes,250,6.57956967110498
TA-11029,S-0072,2013-01-16,0,1,Yes,1,2.65408434090239
TA-11029,S-0072,2014-07-29,22,0,Yes,5,6.98853235256478
TA-11029,S-0072,2014-07-29,22,0,Yes,10,5.1468092564669
TA-11029,S-0072,2014-07-29,22,0,Yes,15,4.81296216956093
TA-11029,S-0072,2014-07-29,22,0,Yes,20,4.38730713375583
